row	tc_id	setting	alias_status	path_now	path_proposed	control_proposed	proxi_now	proxi_proposed	flags
20	(F 欄空)	SWITCH 5 Type	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
21	(F 欄空)	SWITCH 5 Type	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
22	(F 欄空)	SWITCH 6 Type	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
23	(F 欄空)	SWITCH 6 Type	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
24	(F 欄空)	SWITCH 6 Type	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
25	(F 欄空)	SWITCH 5 Hold Last State	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
26	(F 欄空)	SWITCH 5 Hold Last State	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
27	(F 欄空)	SWITCH 5 Hold Last State	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
28	(F 欄空)	SWITCH 6 Hold Last State	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
29	(F 欄空)	SWITCH 6 Hold Last State	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
30	(F 欄空)	SWITCH 6 Hold Last State	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
31	(F 欄空)	Rear Guidance Lighting with Approach	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Utility_Lighting$ is set to "Absent"	PROXI Utility_Lighting = ? (Absent)｜RAW_MISSING：Utility_Lighting 無 Absent 標籤；負向 TC 依 §4 取 Absent	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
32	(F 欄空)	Rear Guidance Lighting with Approach	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Utility_Lighting$ is set to "Type 1"	PROXI Utility_Lighting = 1 (Type 1)	PATH_ABSENT｜分支 (1) 形制改寫
33	(F 欄空)	Rear Guidance Lighting with Approach	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
34	(F 欄空)	Rear Guidance Lighting with Approach	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
35	(F 欄空)	Rear Guidance Lighting with Approach	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
36	(F 欄空)	Rear Guidance Light Status	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Utility_Lighting$ is set to "Absent"	PROXI Utility_Lighting = ? (Absent)｜RAW_MISSING：Utility_Lighting 無 Absent 標籤；負向 TC 依 §4 取 Absent	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
37	(F 欄空)	Rear Guidance Light Status	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Utility_Lighting$ is set to "Type 1"	PROXI Utility_Lighting = 1 (Type 1)	PATH_ABSENT｜分支 (1) 形制改寫
38	(F 欄空)	Rear Guidance Light Status	exact	（無逐層路徑：Open the Vehicle Settings menu）				PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
39	(F 欄空)	Rear Guidance Light Status	exact	（無逐層路徑：Open the Vehicle Settings menu）				PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
40	(F 欄空)	Rear Guidance Light Status	exact					PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
41	(F 欄空)	E-Save	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $eSave_Menu$ is set to "Absent"	PROXI eSave_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
42	(F 欄空)	E-Save	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $eSave_Menu$ is set to "Without Target or With Target"	PROXI eSave_Menu = 1 (Without Target)	PATH_ABSENT｜分支 (1) 形制改寫
43	(F 欄空)	Blind Spot Alert	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > KeySense > Blind Spot Alert	2 radio buttons "Lights" / "Lights + Chime"	PROXI $Blind_Spot_Monitoring$ is set to "Absent"	PROXI Blind_Spot_Monitoring = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (1) 形制改寫
44	(F 欄空)	Blind Spot Alert	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > KeySense > Blind Spot Alert	2 radio buttons "Lights" / "Lights + Chime"	PROXI $Blind_Spot_Monitoring$ is set to "Present"	PROXI Blind_Spot_Monitoring = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (1) 形制改寫
45	(F 欄空)	Blind Spot Alert	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > KeySense > Blind Spot Alert	2 radio buttons "Lights" / "Lights + Chime"		PROXI Blind_Spot_Monitoring = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.122
46	(F 欄空)	Blind Spot Alert	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > KeySense > Blind Spot Alert	2 radio buttons "Lights" / "Lights + Chime"		PROXI Blind_Spot_Monitoring = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.122
47	(F 欄空)	Blind Spot Alert	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > KeySense > Blind Spot Alert	2 radio buttons "Lights" / "Lights + Chime"		PROXI Blind_Spot_Monitoring = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.122
48	(F 欄空)	Blind Spot Alert	exact		Settings > KeySense > Blind Spot Alert	2 radio buttons "Lights" / "Lights + Chime"		PROXI Blind_Spot_Monitoring = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.122
49	(F 欄空)	Passive Entry	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Doors & Locks > Passive Entry	On/Off Checkbox	PROXI $Passive_Entry_Menu$ is set to "Absent"	PROXI Passive_Entry_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (1) 形制改寫
50	(F 欄空)	Passive Entry	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Doors & Locks > Passive Entry	On/Off Checkbox	PROXI $Passive_Entry_Menu$ is set to "Present"	PROXI Passive_Entry_Menu = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (1) 形制改寫
51	(F 欄空)	Passive Entry	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Doors & Locks > Passive Entry	On/Off Checkbox		PROXI Passive_Entry_Menu = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.123
52	(F 欄空)	Passive Entry	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Doors & Locks > Passive Entry	On/Off Checkbox		PROXI Passive_Entry_Menu = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.123
53	(F 欄空)	Passive Entry	exact		Settings > Doors & Locks > Passive Entry	On/Off Checkbox		PROXI Passive_Entry_Menu = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.123
54	(F 欄空)	Remote Door Unlock	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Remote_Door_Unlock_Menu$ is set to "Absent"	PROXI Remote_Door_Unlock_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
55	(F 欄空)	Remote Door Unlock	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Remote_Door_Unlock_Menu$ is set to "Present"	PROXI Remote_Door_Unlock_Menu = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
56	(F 欄空)	Remote Door Unlock	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Remote_Door_Unlock_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.124
57	(F 欄空)	Remote Door Unlock	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Remote_Door_Unlock_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.124
58	(F 欄空)	Remote Door Unlock	exact					PROXI Remote_Door_Unlock_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.124
59	(F 欄空)	Auto Park Brake	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Brakes > Auto Park Brake	On/Off Checkbox	PROXI $Auto_Park_Brake_Menu$ is set to "Absent"	PROXI Auto_Park_Brake_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
60	(F 欄空)	Auto Park Brake	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Brakes > Auto Park Brake	On/Off Checkbox	PROXI $Auto_Park_Brake_Menu$ is set to "Present"	PROXI Auto_Park_Brake_Menu = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
61	(F 欄空)	Auto Park Brake	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Brakes > Auto Park Brake	On/Off Checkbox		PROXI Auto_Park_Brake_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.132
62	(F 欄空)	Auto Park Brake	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Brakes > Auto Park Brake	On/Off Checkbox		PROXI Auto_Park_Brake_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.132
63	(F 欄空)	Auto Park Brake	exact		Settings > Brakes > Auto Park Brake	On/Off Checkbox		PROXI Auto_Park_Brake_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.132
64	(F 欄空)	Horn With Remote Start	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Sound_Horn_Remote_Start_Menu$ is set to "Absent"	PROXI Sound_Horn_Remote_Start_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
65	(F 欄空)	Horn With Remote Start	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Sound_Horn_Remote_Start_Menu$ is set to "Present"	PROXI Sound_Horn_Remote_Start_Menu = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
66	(F 欄空)	Horn With Remote Start	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Sound_Horn_Remote_Start_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.125
67	(F 欄空)	Horn With Remote Start	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Sound_Horn_Remote_Start_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.125
68	(F 欄空)	Horn With Remote Start	exact					PROXI Sound_Horn_Remote_Start_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.125
69	(F 欄空)	Horn With Lock	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Horn_Chirp_Menu$ is set to "Absent"	PROXI Horn_Chirp_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
70	(F 欄空)	Horn With Lock	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Horn_Chirp_Menu$ is set to "Present"	PROXI Horn_Chirp_Menu = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
71	(F 欄空)	Horn With Lock	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Horn_Chirp_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.126
72	(F 欄空)	Horn With Lock	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Horn_Chirp_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.126
73	(F 欄空)	Horn With Lock	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Horn_Chirp_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.126
74	(F 欄空)	Horn With Lock	exact					PROXI Horn_Chirp_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.126
75	(F 欄空)	Auto Unlock on Exit	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Doors & Locks > Auto Unlock on Exit	On/Off Checkbox	PROXI $Auto_Door_Unlock_Menu$ is set to "Absent"	PROXI Auto_Door_Unlock_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
76	(F 欄空)	Auto Unlock on Exit	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Doors & Locks > Auto Unlock on Exit	On/Off Checkbox	PROXI $Auto_Door_Unlock_Menu$ is set to "Present"	PROXI Auto_Door_Unlock_Menu = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
77	(F 欄空)	Auto Unlock on Exit	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Doors & Locks > Auto Unlock on Exit	On/Off Checkbox		PROXI Auto_Door_Unlock_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.127
78	(F 欄空)	Auto Unlock on Exit	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Doors & Locks > Auto Unlock on Exit	On/Off Checkbox		PROXI Auto_Door_Unlock_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.127
79	(F 欄空)	Auto Unlock on Exit	exact		Settings > Doors & Locks > Auto Unlock on Exit	On/Off Checkbox		PROXI Auto_Door_Unlock_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.127
80	(F 欄空)	Flash Light With Lock	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Flash_Light_With_Lock_Menu$ is set to "Absent"	PROXI Flash_Light_With_Lock_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
81	(F 欄空)	Flash Light With Lock	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Flash_Light_With_Lock_Menu$ is set to "Present"	PROXI Flash_Light_With_Lock_Menu = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
82	(F 欄空)	Flash Light With Lock	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Flash_Light_With_Lock_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.128
83	(F 欄空)	Flash Light With Lock	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Flash_Light_With_Lock_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.128
84	(F 欄空)	Flash Light With Lock	exact					PROXI Flash_Light_With_Lock_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.128
85	(F 欄空)	Navigation Turn by Turn	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $NAV_Presence$ is set to "Absent"	PROXI NAV_Presence = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
86	(F 欄空)	Navigation Turn by Turn	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $NAV_Presence$ is set to "Present"	PROXI NAV_Presence = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
87	(F 欄空)	Navigation Turn by Turn	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
88	(F 欄空)	Navigation Turn by Turn	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
89	(F 欄空)	Navigation Turn by Turn	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
90	(F 欄空)	Language	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > My Profile > Language	Language		PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
91	(F 欄空)	Language	exact		Settings > My Profile > Language	Language		PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
92	(F 欄空)	Phone Repetition	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Phone_Repetition_Menu$ is set to "Absent"	PROXI Phone_Repetition_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
93	(F 欄空)	Phone Repetition	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Phone_Repetition_Menu$ is set to "Present"	PROXI Phone_Repetition_Menu = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
94	(F 欄空)	Phone Repetition	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
95	(F 欄空)	Phone Repetition	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
96	(F 欄空)	Phone Repetition	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
97	(F 欄空)	Park Sense Rear Volume	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
98	(F 欄空)	Park Sense Rear Volume	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
99	(F 欄空)	Park Sense Rear Volume	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
100	(F 欄空)	Park Sense Rear Volume	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
101	(F 欄空)	Park Sense Front Volume	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
102	(F 欄空)	Park Sense Front Volume	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
103	(F 欄空)	Park Sense Front Volume	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
104	(F 欄空)	Park Sense Front Volume	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
105	(F 欄空)	Auto High Beam	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $AHBM_Feature_Menu$ is set to "Absent"	PROXI AHBM_Feature_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
106	(F 欄空)	Auto High Beam	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $AHBM_Feature_Menu$ is set to "Present"	PROXI AHBM_Feature_Menu = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
107	(F 欄空)	Auto High Beam	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI AHBM_Feature_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.129
108	(F 欄空)	Auto High Beam	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI AHBM_Feature_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.129
109	(F 欄空)	Auto High Beam	exact					PROXI AHBM_Feature_Menu = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.129
110	(F 欄空)	RKE Linked to Memory	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Memory_System$ is set to "Absent"	PROXI Memory_System = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
111	(F 欄空)	RKE Linked to Memory	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Memory_System$ is set to "Present"	PROXI Memory_System = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
112	(F 欄空)	RKE Linked to Memory	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Memory_System = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.144
113	(F 欄空)	RKE Linked to Memory	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Memory_System = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.144
114	(F 欄空)	RKE Linked to Memory	exact					PROXI Memory_System = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.144
115	(F 欄空)	Auto On Driver Comfort - 3 Option	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Heated_Seats$ is set to "Absent"	PROXI Heated_Seats = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
116	(F 欄空)	Auto On Driver Comfort - 3 Option	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Heated_Seats$ is set to "Present"	PROXI Heated_Seats = ? (Present)	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
117	(F 欄空)	Auto On Driver Comfort - 3 Option	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
118	(F 欄空)	Auto On Driver Comfort - 3 Option	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
119	(F 欄空)	Auto On Driver Comfort - 3 Option	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
120	(F 欄空)	Auto On Driver Comfort - 3 Option	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
121	(F 欄空)	Auto On Driver Comfort - 2 Option	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Heated_Seats$ is set to "Absent"	PROXI Heated_Seats = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
122	(F 欄空)	Auto On Driver Comfort - 2 Option	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
123	(F 欄空)	Auto On Driver Comfort - 2 Option	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
124	(F 欄空)	Auto On Driver Comfort - 2 Option	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
125	(F 欄空)	Rearview Camera Delay	manual	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Rear_View_Camera$ is set to "Absent"	PROXI Rear_View_Camera = 0 (Absent)｜負向 TC 依 §4 取 Absent	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
126	(F 欄空)	Rearview Camera Delay	manual	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Rear_View_Camera$ is set to "Present"	PROXI Rear_View_Camera = 1 (Present)	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
127	(F 欄空)	Rearview Camera Delay	manual	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_MANUAL;ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
128	(F 欄空)	Rearview Camera Delay	manual	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_MANUAL;ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
129	(F 欄空)	Rearview Camera Delay	manual						ALIAS_MANUAL;ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
130	(F 欄空)	Rearview Camera Dynamic Guidelines	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Rear_View_Camera$ is set to "Absent"	PROXI Rear_View_Camera = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
131	(F 欄空)	Rearview Camera Dynamic Guidelines	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Rear_View_Camera$ is set to "Present"	PROXI Rear_View_Camera = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
132	(F 欄空)	Rearview Camera Dynamic Guidelines	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
